,HPV32,HPV42,HPV3,HPV10,HPV28,HPV29,HPV61,HPV2,HPV27,HPV57,HPV51,HPV69,HPV56,HPV18,HPV39,HPV45,HPV59,HPV68,HPV70,HPV7,HPV16,HPV31,HPV33,HPV35,HPV52,HPV58,HPV67,HPV34,HPV54,HPV5,HPV8,HPV12,HPV14,HPV19,HPV20,HPV21,HPV24,HPV25,HPV36,HPV47,HPV93,HPV9,HPV15,HPV17,HPV22,HPV23,HPV37,HPV38,HPV80,HPV100,HPV151,HPV49,HPV75,HPV76,HPV92,HPV96,HPV4,HPV65,HPV95,HPV48,HPV50,HPV60,HPV88,HPV132,HPV197,HPV1,HPV41
HPV16,0.5525114155251142,0.5614567526555387,0.5429864253393665,0.5197657393850659,0.5344311377245509,0.5352323838080959,0.5218045112781955,0.5235204855842185,0.5356600910470409,0.5235204855842185,0.5960061443932412,0.5877862595419847,0.5590909090909091,0.5849624060150376,0.5758039816232772,0.6091603053435114,0.583206106870229,0.5657492354740061,0.5709923664122137,0.518910741301059,inf,inf,inf,inf,inf,inf,inf,0.574468085106383,0.5564024390243902,0.416793893129771,0.426179604261796,0.4211332312404288,0.4153846153846154,0.4246153846153846,0.40615384615384614,0.4123076923076923,0.42048929663608564,0.4307692307692308,0.4241960183767228,0.4226646248085758,0.4325153374233129,0.4217791411042945,0.4187116564417178,0.4185692541856925,0.426179604261796,0.43597560975609756,0.4246575342465753,0.42923076923076925,0.41896024464831805,0.42857142857142855,0.4246575342465753,0.4003067484662577,0.42024539877300615,0.41437308868501527,0.4279141104294479,0.43010752688172044,0.4318529862174579,0.43010752688172044,0.4386503067484663,0.4,0.38284839203675347,0.40978593272171254,0.4027355623100304,0.39263803680981596,0.37347560975609756,0.450229709035222,0.3533834586466165
HPV31,0.5672333848531684,0.5780525502318392,0.5429864253393665,0.5197657393850659,0.5368421052631579,0.5428571428571428,0.529500756429652,0.5504587155963303,0.5620214395099541,0.5421133231240429,0.583203732503888,0.5903426791277259,0.5608628659476117,0.5987841945288754,0.5846153846153846,0.6107692307692307,0.5953488372093023,0.5929878048780488,0.5742725880551302,0.5391705069124424,inf,inf,inf,inf,inf,inf,inf,0.5758039816232772,0.5720930232558139,0.4301412872841444,0.4500792393026941,0.43285939968404424,0.4253968253968254,0.4326465927099842,0.4224683544303797,0.42698412698412697,0.44849445324881143,0.43333333333333335,0.4456692913385827,0.435126582278481,0.44761904761904764,0.4346456692913386,0.44549763033175355,0.4390625,0.43601895734597157,0.44145569620253167,0.44461778471138846,0.44637223974763407,0.4418238993710692,0.4421553090332805,0.4312796208530806,0.4162754303599374,0.43285939968404424,0.4287949921752739,0.4430379746835443,0.4587301587301587,0.4456692913385827,0.44583987441130296,0.4479495268138801,0.39089481946624804,0.41324921135646686,0.415748031496063,0.42679127725856697,0.4037854889589905,0.40688575899843504,0.45054945054945056,0.3537519142419602
HPV33,0.5314900153609831,0.5260736196319018,0.4807121661721068,0.47750362844702465,0.4782608695652174,0.48291233283803864,0.48406676783004554,0.4930875576036866,0.4915514592933948,0.4823348694316436,0.5667701863354038,0.5433436532507739,0.5276923076923077,0.5523520485584219,0.5596330275229358,0.5714285714285714,0.566412213740458,0.5628834355828221,0.5648854961832062,0.47058823529411764,inf,inf,inf,inf,inf,inf,inf,0.5364741641337386,0.4907692307692308,0.3987730061349693,0.4080370942812983,0.39628482972136225,0.3966049382716049,0.3873456790123457,0.39351851851851855,0.38544891640866874,0.3941267387944359,0.39197530864197533,0.4055299539170507,0.41140215716486905,0.40092879256965946,0.3888888888888889,0.4046511627906977,0.4067796610169492,0.3978494623655914,0.39907550077041604,0.4055299539170507,0.39907550077041604,0.40494590417310666,0.40615384615384614,0.3950617283950617,0.38837920489296635,0.4034003091190108,0.4067796610169492,0.3922480620155039,0.40307692307692305,0.4071207430340557,0.3993808049535604,0.4086687306501548,0.3740340030911901,0.39258114374034003,0.3932411674347158,0.38368580060422963,0.38073394495412843,0.37177541729893776,0.41384615384615386,0.33586626139817627
HPV35,0.5685670261941448,0.563076923076923,0.545727136431784,0.521865889212828,0.5320417287630402,0.5275707898658718,0.5341426403641881,0.5214723926380368,0.5314900153609831,0.5153374233128835,0.5925349922239502,0.5940902021772939,0.549079754601227,0.5930408472012103,0.5758039816232772,0.6144393241167435,0.6003086419753086,0.5880551301684533,0.5716463414634146,0.5472560975609756,inf,inf,inf,inf,inf,inf,inf,0.5823170731707317,0.5548686244204019,0.42391304347826086,0.44043887147335425,0.43573667711598746,0.421875,0.43302180685358255,0.4272300469483568,0.4230171073094868,0.4428794992175274,0.4265625,0.43103448275862066,0.4254658385093168,0.4413145539906103,0.42857142857142855,0.42679127725856697,0.433489827856025,0.4294573643410853,0.4475743348982786,0.4325581395348837,0.4236760124610592,0.42391304347826086,0.4241486068111455,0.4201550387596899,0.4104938271604938,0.4206471494607088,0.4268104776579353,0.4454828660436137,0.4390625,0.4363354037267081,0.4328125,0.4428794992175274,0.391304347826087,0.3796875,0.39069767441860465,0.40372670807453415,0.38845553822152884,0.3895705521472393,0.43613707165109034,0.35239567233384855
HPV52,0.5295902883156297,0.5305810397553516,0.5022556390977444,0.4970845481049563,0.5,0.5082458770614693,0.48489425981873113,0.5038167938931297,0.49923664122137407,0.5038167938931297,0.5564142194744977,0.5608628659476117,0.5214067278287462,0.5690440060698028,0.5492307692307692,0.5701219512195121,0.5821812596006144,0.5541984732824428,0.5707762557077626,0.46646341463414637,inf,inf,inf,inf,inf,inf,inf,0.5464231354642314,0.5068912710566615,0.38284839203675347,0.3852080123266564,0.3913713405238829,0.37327188940092165,0.3889739663093415,0.3717357910906298,0.37191358024691357,0.3888888888888889,0.38402457757296465,0.38863287250384027,0.3835616438356164,0.39509954058192953,0.3941717791411043,0.3830769230769231,0.3880368098159509,0.3944954128440367,0.40275650842266464,0.3941717791411043,0.3978494623655914,0.3882896764252696,0.3895705521472393,0.39631336405529954,0.36874051593323215,0.3987730061349693,0.39570552147239263,0.3996937212863706,0.41411042944785276,0.4,0.3953846153846154,0.39602446483180426,0.3665644171779141,0.3834355828220859,0.4054878048780488,0.4012158054711246,0.37519142419601836,0.3821752265861027,0.4052388289676425,0.3333333333333333
HPV58,0.5276073619631901,0.5352760736196319,0.4962852897473997,0.492040520984081,0.4918032786885246,0.4911504424778761,0.47344461305007585,0.4938650306748466,0.4930875576036866,0.49157733537519144,0.5565891472868217,0.541795665634675,0.5377503852080123,0.5385779122541604,0.5446153846153846,0.5640243902439024,0.5718701700154559,0.5577812018489985,0.5565749235474006,0.4642313546423135,inf,inf,inf,inf,inf,inf,inf,0.5402124430955993,0.5099846390168971,0.39477726574500765,0.3978328173374613,0.39009287925696595,0.3881278538812785,0.3929121725731895,0.39814814814814814,0.38778625954198476,0.3898305084745763,0.39473684210526316,0.39938556067588327,0.40888208269525267,0.39477726574500765,0.4074074074074074,0.401854714064915,0.4036979969183359,0.4058641975308642,0.41500765696784075,0.4107692307692308,0.4040247678018576,0.401854714064915,0.4055299539170507,0.4104134762633997,0.38366718027734975,0.39445300462249616,0.3923076923076923,0.40615384615384614,0.40494590417310666,0.4086687306501548,0.3978328173374613,0.4058641975308642,0.3880368098159509,0.3730886850152905,0.38837920489296635,0.39541984732824426,0.3824884792626728,0.37727272727272726,0.41131498470948014,0.3424242424242424
HPV67,0.5204855842185129,0.5221374045801527,0.49402985074626865,0.49130434782608695,0.4873323397913562,0.49325337331334335,0.48103186646433993,0.49770992366412214,0.5053435114503817,0.49849397590361444,0.5619195046439629,0.5802469135802469,0.5279503105590062,0.5451807228915663,0.536923076923077,0.5565749235474006,0.554364471669219,0.5604900459418071,0.5603053435114503,0.47938931297709925,inf,inf,inf,inf,inf,inf,inf,0.5341426403641881,0.48545176110260335,0.38854489164086686,0.40093603744149764,0.3962558502340094,0.39191290824261277,0.39469578783151327,0.3909657320872274,0.3890625,0.39906832298136646,0.39346811819595645,0.4015503875968992,0.38699690402476783,0.38533541341653665,0.39469578783151327,0.39906832298136646,0.4040247678018576,0.3941717791411043,0.39346811819595645,0.4055727554179567,0.40279937791601866,0.3956386292834891,0.3940809968847352,0.38724727838258166,0.3913713405238829,0.38461538461538464,0.39477726574500765,0.3978328173374613,0.3987538940809969,0.4114906832298137,0.4114906832298137,0.4117647058823529,0.37925696594427244,0.37712519319938176,0.3856707317073171,0.3911042944785276,0.37925696594427244,0.37936267071320184,0.40615384615384614,0.33384146341463417
HPV34,0.5274390243902439,0.524390243902439,0.5299401197604791,0.49637155297532654,0.5105105105105106,0.5281899109792285,0.4894578313253012,0.5045592705167173,0.5128983308042488,0.5159332321699545,0.5751533742331288,0.5738461538461539,0.5396341463414634,0.5226586102719033,0.5268817204301075,0.5412844036697247,0.536697247706422,0.5429447852760736,0.5506807866868382,0.4740061162079511,0.574468085106383,0.5758039816232772,0.5364741641337386,0.5823170731707317,0.5464231354642314,0.5402124430955993,0.5341426403641881,inf,0.5342465753424658,0.3932926829268293,0.41374045801526715,0.41590214067278286,0.3984732824427481,0.3981623277182236,0.38990825688073394,0.3944954128440367,0.40337423312883436,0.4076335877862595,0.3924812030075188,0.4069069069069069,0.40825688073394495,0.3987730061349693,0.3972602739726027,0.4066265060240964,0.4012158054711246,0.41363636363636364,0.4126506024096386,0.39939024390243905,0.4009077155824508,0.4030534351145038,0.39545454545454545,0.3829787234042553,0.3901345291479821,0.3888048411497731,0.4235474006116208,0.39236641221374047,0.43032159264931086,0.4254992319508449,0.4353120243531202,0.39176829268292684,0.37480798771121354,0.4015151515151515,0.39006024096385544,0.3941717791411043,0.38484848484848483,0.42748091603053434,0.3463855421686747
HPV54,0.5652173913043478,0.5610510046367851,0.5216741405082213,0.4970845481049563,0.5238805970149254,0.5139911634756995,0.5151975683890577,0.517557251908397,0.5236641221374045,0.5182926829268293,0.5263157894736842,0.5384615384615384,0.5077399380804953,0.5303951367781155,0.5182926829268293,0.562111801242236,0.5285053929121726,0.5314900153609831,0.510670731707317,0.5389312977099237,0.5564024390243902,0.5720930232558139,0.4907692307692308,0.5548686244204019,0.5068912710566615,0.5099846390168971,0.48545176110260335,0.5342465753424658,inf,0.4062015503875969,0.42700156985871274,0.4263322884012539,0.4117647058823529,0.43125,0.4231974921630094,0.4153605015673981,0.42566510172143973,0.42569659442724456,0.4203125,0.42679127725856697,0.4231974921630094,0.4317111459968603,0.4125984251968504,0.4142194744976816,0.415625,0.419811320754717,0.4122257053291536,0.4308176100628931,0.41037735849056606,0.4131455399061033,0.4140625,0.3922480620155039,0.4094488188976378,0.39689922480620154,0.4153605015673981,0.4254658385093168,0.42700156985871274,0.43103448275862066,0.434850863422292,0.40092879256965946,0.3712948517940718,0.3987538940809969,0.40688575899843504,0.3712948517940718,0.37325038880248834,0.45682888540031397,0.3559322033898305
HPV5,0.4055299539170507,0.4009216589861751,0.42232277526395173,0.41021897810218977,0.40929535232383807,0.4036144578313253,0.3861236802413273,0.4169230769230769,0.4201550387596899,0.413312693498452,0.3956723338485317,0.4116743471582181,0.3873456790123457,0.3960843373493976,0.38990825688073394,0.40978593272171254,0.40706605222734255,0.38854489164086686,0.3857791225416036,0.4212121212121212,0.416793893129771,0.4301412872841444,0.3987730061349693,0.42391304347826086,0.38284839203675347,0.39477726574500765,0.38854489164086686,0.3932926829268293,0.4062015503875969,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6114754098360655,0.6065573770491803,0.6185064935064936,0.5973813420621932,0.5866013071895425,0.6188925081433225,0.6088379705400983,0.6075533661740559,0.5950819672131148,0.5891980360065466,0.6026058631921825,0.6188925081433225,0.6254071661237784,0.6022727272727273,0.5886178861788618,0.47549019607843135,0.4745484400656814,0.4819672131147541,0.44136807817589574,0.4292682926829268,0.45161290322580644,0.4604200323101777,0.4185667752442997,0.4428341384863124,0.5016025641025641,0.3643533123028391
HPV8,0.4142194744976816,0.42040185471406494,0.4123867069486405,0.4043478260869565,0.41467065868263475,0.4117647058823529,0.4,0.43538461538461537,0.43846153846153846,0.43653250773993807,0.409375,0.422360248447205,0.4034003091190108,0.3975720789074355,0.39631336405529954,0.41770186335403725,0.4062015503875969,0.4046511627906977,0.3951367781155015,0.4277016742770167,0.426179604261796,0.4500792393026941,0.4080370942812983,0.44043887147335425,0.3852080123266564,0.3978328173374613,0.40093603744149764,0.41374045801526715,0.42700156985871274,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6049180327868853,0.6151315789473685,0.6052202283849919,0.5875613747954174,0.5918032786885246,0.6133768352365416,0.6095551894563427,0.6091954022988506,0.5986842105263158,0.5810147299509002,0.6013071895424836,0.6078431372549019,0.6143790849673203,0.6068515497553018,0.5693311582381729,0.4885245901639344,0.49589490968801314,0.502454991816694,0.46254071661237783,0.4337152209492635,0.4646302250803859,0.4741100323624595,0.4297385620915033,0.44516129032258067,0.5,0.36550632911392406
HPV12,0.4179566563467492,0.4142194744976816,0.41363636363636364,0.4046920821114369,0.40271493212669685,0.4150375939849624,0.3915022761760243,0.42879256965944273,0.4325581395348837,0.42923076923076925,0.40625,0.4102167182662539,0.4015503875968992,0.394856278366112,0.3870967741935484,0.4124031007751938,0.4083204930662558,0.39069767441860465,0.39361702127659576,0.4192073170731707,0.4211332312404288,0.43285939968404424,0.39628482972136225,0.43573667711598746,0.3913713405238829,0.39009287925696595,0.3962558502340094,0.41590214067278286,0.4263322884012539,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6180327868852459,0.6282894736842105,0.6247960848287113,0.6006546644844517,0.5934426229508196,0.6199021207177814,0.6210873146622735,0.6223316912972086,0.6019736842105263,0.5941080196399345,0.6143790849673203,0.6176470588235294,0.619281045751634,0.6156351791530945,0.5905383360522023,0.48032786885245904,0.4876847290640394,0.49754500818330605,0.4560260586319218,0.4353518821603928,0.4555735056542811,0.45792880258899676,0.433931484502447,0.4491114701130856,0.5223642172523961,0.3686708860759494
HPV14,0.40435458786936235,0.4126738794435858,0.40625,0.4055232558139535,0.4020771513353116,0.40444444444444444,0.394856278366112,0.4201550387596899,0.4228395061728395,0.41358024691358025,0.3924646781789639,0.4065934065934066,0.3972179289026275,0.38694992412746587,0.38580246913580246,0.4104938271604938,0.3922480620155039,0.3894080996884735,0.38729198184568836,0.41321044546851,0.4153846153846154,0.4253968253968254,0.3966049382716049,0.421875,0.37327188940092165,0.3881278538812785,0.39191290824261277,0.3984732824427481,0.4117647058823529,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6065573770491803,0.6026272577996716,0.6042345276872965,0.5810147299509002,0.5721311475409836,0.5960912052117264,0.5970394736842105,0.5967213114754099,0.5921052631578947,0.5711947626841244,0.5931372549019608,0.6078431372549019,0.6111111111111112,0.5970636215334421,0.5697865353037767,0.4820261437908497,0.4844517184942717,0.4950980392156863,0.4576547231270358,0.4288052373158756,0.44694533762057875,0.4604200323101777,0.43066884176182707,0.44264943457189015,0.5056,0.36334913112164297
HPV19,0.4117647058823529,0.41512345679012347,0.4123867069486405,0.40762463343108507,0.41025641025641024,0.41353383458646614,0.39636913767019666,0.4170542635658915,0.4248062015503876,0.40993788819875776,0.40282131661442006,0.40654205607476634,0.4012345679012346,0.40667678300455234,0.3901689708141321,0.4201550387596899,0.4126738794435858,0.40649149922720246,0.394856278366112,0.42201834862385323,0.4246153846153846,0.4326465927099842,0.3873456790123457,0.43302180685358255,0.3889739663093415,0.3929121725731895,0.39469578783151327,0.3981623277182236,0.43125,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.601639344262295,0.6036184210526315,0.6068515497553018,0.5908346972176759,0.580327868852459,0.5938009787928222,0.6069078947368421,0.5993431855500821,0.6019736842105263,0.5777414075286416,0.6127450980392157,0.6176470588235294,0.6225490196078431,0.6052202283849919,0.5730706075533661,0.4786885245901639,0.47783251231527096,0.4828150572831424,0.4600326264274062,0.4386252045826514,0.4565916398713826,0.45234248788368336,0.42320261437908496,0.4392220421393841,0.5,0.3659305993690852
HPV20,0.4086687306501548,0.40615384615384614,0.4072398190045249,0.4029197080291971,0.4030075187969925,0.4075187969924812,0.3915022761760243,0.4195046439628483,0.41975308641975306,0.4074074074074074,0.40062597809076683,0.40342679127725856,0.4,0.3960546282245827,0.38591117917304746,0.4192546583850932,0.4015503875968992,0.3965785381026439,0.38591117917304746,0.4233128834355828,0.40615384615384614,0.4224683544303797,0.39351851851851855,0.4272300469483568,0.3717357910906298,0.39814814814814814,0.3909657320872274,0.38990825688073394,0.4231974921630094,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6131147540983607,0.600328947368421,0.6032520325203252,0.5751633986928104,0.5711947626841244,0.5970636215334421,0.5888157894736842,0.5911330049261084,0.5829228243021346,0.565359477124183,0.5970636215334421,0.6052202283849919,0.6084828711256117,0.5938009787928222,0.5737704918032787,0.4738562091503268,0.4779050736497545,0.4796084828711256,0.44878048780487806,0.4150326797385621,0.44141252006420545,0.45483870967741935,0.4192495921696574,0.4306451612903226,0.5032051282051282,0.353870458135861
HPV21,0.40902021772939345,0.4074074074074074,0.4108761329305136,0.40702781844802344,0.40874811463046756,0.4122938530734633,0.3984848484848485,0.4148606811145511,0.4228395061728395,0.4074074074074074,0.39781591263650545,0.401244167962675,0.3966049382716049,0.3945371775417299,0.38461538461538464,0.4161490683229814,0.3984496124031008,0.3956386292834891,0.3889739663093415,0.42153846153846153,0.4123076923076923,0.42698412698412697,0.38544891640866874,0.4230171073094868,0.37191358024691357,0.38778625954198476,0.3890625,0.3944954128440367,0.4153605015673981,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6101973684210527,0.6062602965403624,0.5996732026143791,0.5819672131147541,0.5747126436781609,0.5915032679738562,0.5973597359735974,0.5970394736842105,0.5930807248764415,0.5754098360655737,0.6072013093289689,0.6160130718954249,0.6225490196078431,0.6035889070146819,0.5763546798029556,0.47540983606557374,0.47783251231527096,0.49263502454991814,0.4469820554649266,0.4245901639344262,0.45307443365695793,0.4538087520259319,0.41898527004909986,0.4401294498381877,0.5064102564102564,0.3676703645007924
HPV24,0.42857142857142855,0.43797856049004597,0.41818181818181815,0.4108187134502924,0.4197901049475262,0.4170403587443946,0.39908256880733944,0.4254992319508449,0.4252696456086287,0.4279141104294479,0.41158059467918623,0.43260188087774293,0.4119448698315467,0.4027355623100304,0.41411042944785276,0.4263565891472868,0.41384615384615386,0.4179566563467492,0.4133738601823708,0.42835365853658536,0.42048929663608564,0.44849445324881143,0.3941267387944359,0.4428794992175274,0.3888888888888889,0.3898305084745763,0.39906832298136646,0.40337423312883436,0.42566510172143973,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6045751633986928,0.6006546644844517,0.5996758508914101,0.5830618892508144,0.5889070146818923,0.6052202283849919,0.600326264274062,0.6071428571428571,0.5990180032733224,0.5667752442996743,0.6048780487804878,0.616260162601626,0.6227642276422765,0.5970636215334421,0.5954323001631321,0.4511400651465798,0.45840130505709625,0.4659090909090909,0.4410339256865913,0.40553745928338764,0.41639871382636656,0.46634615384615385,0.4097560975609756,0.41774193548387095,0.5087719298245614,0.3676703645007924
HPV25,0.4105754276827372,0.40923076923076923,0.4199395770392749,0.4057971014492754,0.4134328358208955,0.4189189189189189,0.3888048411497731,0.413953488372093,0.4186046511627907,0.4102167182662539,0.4050235478806907,0.4083850931677019,0.4034003091190108,0.3945371775417299,0.4009216589861751,0.4294573643410853,0.4074074074074074,0.4071207430340557,0.4012158054711246,0.4146341463414634,0.4307692307692308,0.43333333333333335,0.39197530864197533,0.4265625,0.38402457757296465,0.39473684210526316,0.39346811819595645,0.4076335877862595,0.42569659442724456,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6278688524590164,0.6052631578947368,0.6117455138662317,0.5908346972176759,0.5868852459016394,0.6052202283849919,0.6151315789473685,0.6075533661740559,0.6052631578947368,0.5793780687397708,0.6062091503267973,0.6160130718954249,0.6160130718954249,0.6052202283849919,0.5845648604269293,0.47704918032786886,0.48111658456486045,0.4779050736497545,0.4585365853658537,0.4369885433715221,0.45819935691318325,0.45792880258899676,0.43066884176182707,0.4491114701130856,0.5144230769230769,0.3675078864353312
HPV36,0.4117647058823529,0.40615384615384614,0.4132730015082956,0.41021897810218977,0.4150375939849624,0.4171686746987952,0.3903177004538578,0.43431221020092736,0.42746913580246915,0.42967542503863987,0.40873634945397813,0.42040185471406494,0.4024767801857585,0.403030303030303,0.3987730061349693,0.42901234567901236,0.41448382126348227,0.40746500777604977,0.3945371775417299,0.4292237442922374,0.4241960183767228,0.4456692913385827,0.4055299539170507,0.43103448275862066,0.38863287250384027,0.39938556067588327,0.4015503875968992,0.3924812030075188,0.4203125,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6081967213114754,0.6134868421052632,0.6130081300813008,0.602291325695581,0.5836065573770491,0.6133768352365416,0.6161449752883031,0.6108374384236454,0.6101973684210527,0.6006546644844517,0.6062091503267973,0.6225490196078431,0.6225490196078431,0.5993485342019544,0.5774877650897227,0.48688524590163934,0.4876847290640394,0.4828150572831424,0.4543973941368078,0.4238952536824877,0.4701130856219709,0.46116504854368934,0.42414355628058725,0.44193548387096776,0.5048076923076923,0.36908517350157727
HPV47,0.41112828438948995,0.41203703703703703,0.4189189189189189,0.4148471615720524,0.41529235382308843,0.4116766467065868,0.391304347826087,0.42857142857142855,0.4248062015503876,0.423963133640553,0.40310077519379844,0.423728813559322,0.4,0.4069591527987897,0.39541984732824426,0.4243827160493827,0.41347626339969373,0.4039938556067588,0.39215686274509803,0.41641337386018235,0.4226646248085758,0.435126582278481,0.41140215716486905,0.4254658385093168,0.3835616438356164,0.40888208269525267,0.38699690402476783,0.4069069069069069,0.42679127725856697,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6108374384236454,0.6108374384236454,0.6048780487804878,0.5970636215334421,0.5833333333333334,0.6156351791530945,0.5977011494252874,0.6147540983606558,0.601639344262295,0.5872756933115824,0.5954323001631321,0.5970636215334421,0.6068515497553018,0.6016260162601627,0.5856443719412724,0.4746317512274959,0.47540983606557374,0.4852941176470588,0.44715447154471544,0.42276422764227645,0.4612903225806452,0.45234248788368336,0.43485342019543977,0.4403225806451613,0.5152487961476726,0.37360890302066774
HPV93,0.43894899536321486,0.43797856049004597,0.41818181818181815,0.4172767203513909,0.4101040118870728,0.41540785498489424,0.39636913767019666,0.42813455657492355,0.42,0.4116743471582181,0.41497659906396256,0.4109375,0.4083204930662558,0.4012158054711246,0.41013824884792627,0.42813455657492355,0.4074074074074074,0.4174454828660436,0.4115853658536585,0.43119266055045874,0.4325153374233129,0.44761904761904764,0.40092879256965946,0.4413145539906103,0.39509954058192953,0.39477726574500765,0.38533541341653665,0.40825688073394495,0.4231974921630094,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6206896551724138,0.6151315789473685,0.6111111111111112,0.5885245901639344,0.5977011494252874,0.6133768352365416,0.6095551894563427,0.6121112929623568,0.6029654036243822,0.5737704918032787,0.618657937806874,0.6254071661237784,0.6268412438625205,0.6150081566068516,0.5911330049261084,0.4704918032786885,0.47783251231527096,0.4852941176470588,0.44625407166123776,0.41147540983606556,0.4394184168012924,0.47572815533980584,0.4157119476268412,0.42045454545454547,0.5120385232744783,0.379585326953748
HPV9,0.40307692307692305,0.40672782874617736,0.4369369369369369,0.42105263157894735,0.4388059701492537,0.4272863568215892,0.3930722891566265,0.4148606811145511,0.4241486068111455,0.4195046439628483,0.39076923076923076,0.40965732087227413,0.3880368098159509,0.4009077155824508,0.37883435582822084,0.41384615384615386,0.3826219512195122,0.3861538461538462,0.3719512195121951,0.41374045801526715,0.4217791411042945,0.4346456692913386,0.3888888888888889,0.42857142857142855,0.3941717791411043,0.4074074074074074,0.39469578783151327,0.3987730061349693,0.4317111459968603,0.6114754098360655,0.6049180327868853,0.6180327868852459,0.6065573770491803,0.601639344262295,0.6131147540983607,0.6101973684210527,0.6045751633986928,0.6278688524590164,0.6081967213114754,0.6108374384236454,0.6206896551724138,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6012965964343598,0.6055194805194806,0.6038961038961039,0.6223662884927067,0.5993485342019544,0.4794745484400657,0.4663382594417077,0.4803921568627451,0.41435562805872755,0.4344262295081967,0.43295638126009695,0.46763754045307443,0.43790849673202614,0.42787682333873583,0.5176282051282052,0.37579617834394907
HPV15,0.4098613251155624,0.404320987654321,0.4304932735426009,0.41021897810218977,0.42857142857142855,0.4175491679273828,0.3984732824427481,0.423963133640553,0.4276923076923077,0.4294478527607362,0.39375,0.40688575899843504,0.3726993865030675,0.39545454545454545,0.38650306748466257,0.4077519379844961,0.38425925925925924,0.3940809968847352,0.38088012139605465,0.4217791411042945,0.4187116564417178,0.44549763033175355,0.4046511627906977,0.42679127725856697,0.3830769230769231,0.401854714064915,0.39906832298136646,0.3972602739726027,0.4125984251968504,0.6065573770491803,0.6151315789473685,0.6282894736842105,0.6026272577996716,0.6036184210526315,0.600328947368421,0.6062602965403624,0.6006546644844517,0.6052631578947368,0.6134868421052632,0.6108374384236454,0.6151315789473685,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6313213703099511,0.6296900489396411,0.6280587275693311,0.6158833063209076,0.6065040650406504,0.47368421052631576,0.4834983498349835,0.5,0.43230016313213704,0.4292763157894737,0.4336569579288026,0.4555735056542811,0.44861337683523655,0.43159609120521175,0.5128617363344051,0.3696
HPV17,0.4107692307692308,0.41131498470948014,0.42081447963800905,0.41021897810218977,0.4253731343283582,0.41025641025641024,0.3816793893129771,0.4080370942812983,0.42089093701996927,0.41576506955177744,0.39906832298136646,0.40717628705148207,0.39473684210526316,0.39580209895052476,0.3984615384615385,0.4036697247706422,0.39203675344563554,0.39813374805598756,0.3942161339421613,0.41743119266055045,0.4185692541856925,0.4390625,0.4067796610169492,0.433489827856025,0.3880368098159509,0.4036979969183359,0.4040247678018576,0.4066265060240964,0.4142194744976816,0.6185064935064936,0.6052202283849919,0.6247960848287113,0.6042345276872965,0.6068515497553018,0.6032520325203252,0.5996732026143791,0.5996758508914101,0.6117455138662317,0.6130081300813008,0.6048780487804878,0.6111111111111112,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6195121951219512,0.6225806451612903,0.6225806451612903,0.6316639741518578,0.599025974025974,0.4763458401305057,0.48450244698205547,0.501628664495114,0.41585760517799353,0.42671009771986973,0.4590690208667737,0.45161290322580644,0.4376012965964344,0.42164781906300486,0.5079617834394905,0.37598736176935227
HPV22,0.4246153846153846,0.423728813559322,0.4357034795763994,0.4131386861313869,0.4330827067669173,0.4200298953662182,0.4018264840182648,0.41550387596899224,0.4234930448222566,0.42170542635658914,0.40342679127725856,0.4252336448598131,0.4034003091190108,0.4032983508245877,0.41131498470948014,0.41640866873065013,0.4124809741248097,0.4182098765432099,0.4106060606060606,0.4222560975609756,0.426179604261796,0.43601895734597157,0.3978494623655914,0.4294573643410853,0.3944954128440367,0.4058641975308642,0.3941717791411043,0.4012158054711246,0.415625,0.5973813420621932,0.5875613747954174,0.6006546644844517,0.5810147299509002,0.5908346972176759,0.5751633986928104,0.5819672131147541,0.5830618892508144,0.5908346972176759,0.602291325695581,0.5970636215334421,0.5885245901639344,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6175040518638574,0.6097560975609756,0.6223662884927067,0.5993537964458805,0.6009771986970684,0.4869281045751634,0.4909983633387889,0.49836601307189543,0.4576547231270358,0.44844517184942717,0.45395799676898224,0.463884430176565,0.45307443365695793,0.44246353322528365,0.48717948717948717,0.39274447949526814
